id,geography,totpop,fem18_49,per_fem,medinc,moe_medinc
36047023200,"Census Tract 232, Kings County, New York city, New York",5699,968,17.0,33801.0,3440.0
36047023300,"Census Tract 233, Kings County, New York city, New York",5061,1490,29.4,33141.0,6249.0
36047023400,"Census Tract 234, Kings County, New York city, New York",5059,868,17.2,24978.0,5998.0
36047023500,"Census Tract 235, Kings County, New York city, New York",3928,1135,28.9,45406.0,9075.0
36047023600,"Census Tract 236, Kings County, New York city, New York",5600,1034,18.5,24240.0,2791.0
36047023800,"Census Tract 238, Kings County, New York city, New York",4590,784,17.1,29050.0,4749.0
36047024000,"Census Tract 240, Kings County, New York city, New York",4693,823,17.5,26823.0,4395.0
36047024100,"Census Tract 241, Kings County, New York city, New York",2229,688,30.9,60815.0,12400.0
36047024200,"Census Tract 242, Kings County, New York city, New York",2984,557,18.7,38333.0,11956.0
36047024300,"Census Tract 243, Kings County, New York city, New York",3786,1135,30.0,54505.0,9250.0
36047024400,"Census Tract 244, Kings County, New York city, New York",3238,631,19.5,48611.0,10710.0
36047024500,"Census Tract 245, Kings County, New York city, New York",3946,1153,29.2,51605.0,7426.0
36047024600,"Census Tract 246, Kings County, New York city, New York",3256,650,20.0,45417.0,10349.0
36047024700,"Census Tract 247, Kings County, New York city, New York",2316,614,26.5,42308.0,7668.0
36047024800,"Census Tract 248, Kings County, New York city, New York",2698,626,23.200000000000003,46310.0,11455.0
36047024900,"Census Tract 249, Kings County, New York city, New York",3823,1141,29.799999999999997,48315.0,10838.0
36047025000,"Census Tract 250, Kings County, New York city, New York",1722,397,23.1,46190.0,12997.0
36047025100,"Census Tract 251, Kings County, New York city, New York",3816,1041,27.3,27125.0,11145.0
36047025200,"Census Tract 252, Kings County, New York city, New York",4786,1116,23.3,42302.0,12576.0
36047025300,"Census Tract 253, Kings County, New York city, New York",2754,806,29.299999999999997,43491.0,20986.0
36047025400,"Census Tract 254, Kings County, New York city, New York",3500,797,22.8,48261.0,11325.0
36047025500,"Census Tract 255, Kings County, New York city, New York",5102,1301,25.5,22500.0,5966.0
36047025600,"Census Tract 256, Kings County, New York city, New York",3058,676,22.1,53036.0,20270.0
36047025700,"Census Tract 257, Kings County, New York city, New York",2131,562,26.400000000000002,51310.0,12985.0
36047025800,"Census Tract 258, Kings County, New York city, New York",4597,1063,23.1,37917.0,9428.0
36047025901,"Census Tract 259.01, Kings County, New York city, New York",2010,614,30.5,41289.0,9946.0
36047025902,"Census Tract 259.02, Kings County, New York city, New York",3419,886,25.900000000000002,16140.0,4738.0
36047026000,"Census Tract 260, Kings County, New York city, New York",3649,869,23.799999999999997,50123.0,8292.0
36047026100,"Census Tract 261, Kings County, New York city, New York",4917,1423,28.9,38859.0,13993.0
36047026200,"Census Tract 262, Kings County, New York city, New York",2374,548,23.1,57121.0,8108.0
36047026300,"Census Tract 263, Kings County, New York city, New York",1868,512,27.400000000000002,39861.0,16116.0
36047026400,"Census Tract 264, Kings County, New York city, New York",4592,1073,23.400000000000002,47336.0,9252.0
36047026500,"Census Tract 265, Kings County, New York city, New York",3838,1079,28.1,51050.0,23649.0
36047026600,"Census Tract 266, Kings County, New York city, New York",3733,881,23.599999999999998,50580.0,13381.0
36047026700,"Census Tract 267, Kings County, New York city, New York",3920,1012,25.8,41458.0,9489.0
36047026800,"Census Tract 268, Kings County, New York city, New York",4188,979,23.400000000000002,44548.0,20123.0
36047026900,"Census Tract 269, Kings County, New York city, New York",2770,772,27.900000000000002,48841.0,9463.0
36047027000,"Census Tract 270, Kings County, New York city, New York",2449,518,21.2,50490.0,16745.0
36047027100,"Census Tract 271, Kings County, New York city, New York",2471,660,26.700000000000003,37104.0,8010.0
36047027200,"Census Tract 272, Kings County, New York city, New York",3480,733,21.099999999999998,50982.0,12322.0
36047027300,"Census Tract 273, Kings County, New York city, New York",2813,787,28.000000000000004,34297.0,6892.0
36047027400,"Census Tract 274, Kings County, New York city, New York",3028,695,23.0,42266.0,16340.0
36047027500,"Census Tract 275, Kings County, New York city, New York",4180,1141,27.3,55990.0,11683.0
36047027600,"Census Tract 276, Kings County, New York city, New York",3694,882,23.9,46194.0,12781.0
36047027700,"Census Tract 277, Kings County, New York city, New York",3945,1092,27.700000000000003,37875.0,9635.0
36047027800,"Census Tract 278, Kings County, New York city, New York",3220,754,23.400000000000002,47917.0,16737.0
36047027900,"Census Tract 279, Kings County, New York city, New York",3674,1015,27.6,57869.0,18552.0
36047028000,"Census Tract 280, Kings County, New York city, New York",1761,408,23.200000000000003,56974.0,8170.0
36047028100,"Census Tract 281, Kings County, New York city, New York",4193,1142,27.200000000000003,25082.0,9360.0
36047028200,"Census Tract 282, Kings County, New York city, New York",2943,644,21.9,41974.0,5858.0
36047028300,"Census Tract 283, Kings County, New York city, New York",4097,1050,25.6,32917.0,11228.0
36047028400,"Census Tract 284, Kings County, New York city, New York",4003,943,23.599999999999998,51849.0,6661.0
36047028501,"Census Tract 285.01, Kings County, New York city, New York",428,96,22.400000000000002,84861.0,21924.0
36047028502,"Census Tract 285.02, Kings County, New York city, New York",2802,723,25.8,15135.0,3217.0
36047028600,"Census Tract 286, Kings County, New York city, New York",4814,1036,21.5,43828.0,14396.0
36047028700,"Census Tract 287, Kings County, New York city, New York",2991,826,27.6,30755.0,6763.0
36047028800,"Census Tract 288, Kings County, New York city, New York",3458,761,22.0,41786.0,5628.0
36047028900,"Census Tract 289, Kings County, New York city, New York",3538,926,26.200000000000003,39570.0,11236.0
36047029000,"Census Tract 290, Kings County, New York city, New York",3920,841,21.5,45179.0,8920.0
36047029100,"Census Tract 291, Kings County, New York city, New York",3101,789,25.4,35521.0,17587.0
36047029200,"Census Tract 292, Kings County, New York city, New York",2539,552,21.7,42740.0,8813.0
36047029300,"Census Tract 293, Kings County, New York city, New York",3106,794,25.6,30479.0,3309.0
36047029400,"Census Tract 294, Kings County, New York city, New York",2321,417,18.0,53625.0,11283.0
36047029500,"Census Tract 295, Kings County, New York city, New York",3425,1003,29.299999999999997,54276.0,9409.0
36047029600,"Census Tract 296, Kings County, New York city, New York",5546,1224,22.1,44875.0,24248.0
36047029700,"Census Tract 297, Kings County, New York city, New York",3344,959,28.7,50260.0,10330.0
36047029800,"Census Tract 298, Kings County, New York city, New York",3717,884,23.799999999999997,55938.0,10588.0
36047029900,"Census Tract 299, Kings County, New York city, New York",2579,695,26.900000000000002,22734.0,6817.0
36047030000,"Census Tract 300, Kings County, New York city, New York",4120,961,23.3,64615.0,14906.0
36047030100,"Census Tract 301, Kings County, New York city, New York",2750,762,27.700000000000003,44911.0,16071.0
36047030200,"Census Tract 302, Kings County, New York city, New York",4214,924,21.9,60370.0,15348.0
36047030300,"Census Tract 303, Kings County, New York city, New York",4458,1344,30.099999999999998,19696.0,7336.0
36047030400,"Census Tract 304, Kings County, New York city, New York",4281,909,21.2,37837.0,8685.0
36047030500,"Census Tract 305, Kings County, New York city, New York",5549,1946,35.099999999999994,65701.0,15104.0
36047030600,"Census Tract 306, Kings County, New York city, New York",2005,445,22.2,60132.0,30964.0
36047030700,"Census Tract 307, Kings County, New York city, New York",4544,1239,27.3,24706.0,7445.0
36047030800,"Census Tract 308, Kings County, New York city, New York",1949,418,21.4,50189.0,15307.0
36047030900,"Census Tract 309, Kings County, New York city, New York",1754,448,25.5,29375.0,5851.0
36047031100,"Census Tract 311, Kings County, New York city, New York",2833,783,27.6,41683.0,10342.0
36047031300,"Census Tract 313, Kings County, New York city, New York",4648,1275,27.400000000000002,34817.0,7142.0
36047031400,"Census Tract 314, Kings County, New York city, New York",4544,873,19.2,40486.0,9759.0
36047031500,"Census Tract 315, Kings County, New York city, New York",5175,1486,28.7,54113.0,4593.0
36047031701,"Census Tract 317.01, Kings County, New York city, New York",3433,946,27.6,50205.0,9433.0
36047031702,"Census Tract 317.02, Kings County, New York city, New York",3363,1001,29.799999999999997,53111.0,10450.0
36047031900,"Census Tract 319, Kings County, New York city, New York",3508,855,24.4,40744.0,7181.0
36047032100,"Census Tract 321, Kings County, New York city, New York",5001,1309,26.200000000000003,41094.0,6657.0
36047032300,"Census Tract 323, Kings County, New York city, New York",3554,950,26.700000000000003,53851.0,7673.0
36047032500,"Census Tract 325, Kings County, New York city, New York",6405,1690,26.400000000000002,43245.0,6238.0
36047032600,"Census Tract 326, Kings County, New York city, New York",6948,1643,23.599999999999998,20833.0,3071.0
36047032700,"Census Tract 327, Kings County, New York city, New York",2924,805,27.500000000000004,47153.0,14984.0
36047032800,"Census Tract 328, Kings County, New York city, New York",3138,670,21.4,45357.0,15745.0
36047032900,"Census Tract 329, Kings County, New York city, New York",5582,1374,24.6,47578.0,23692.0
36047033000,"Census Tract 330, Kings County, New York city, New York",4587,1106,24.099999999999998,23007.0,5427.0
36047033100,"Census Tract 331, Kings County, New York city, New York",4520,1007,22.3,39301.0,6317.0
36047033300,"Census Tract 333, Kings County, New York city, New York",4085,892,21.8,44608.0,5404.0
36047033500,"Census Tract 335, Kings County, New York city, New York",3139,627,20.0,61164.0,11126.0
36047033600,"Census Tract 336, Kings County, New York city, New York",4759,973,20.4,62649.0,10353.0
36047033700,"Census Tract 337, Kings County, New York city, New York",4105,951,23.200000000000003,48114.0,11306.0
36047033900,"Census Tract 339, Kings County, New York city, New York",4376,1095,25.0,34231.0,8860.0
36047034000,"Census Tract 340, Kings County, New York city, New York",2248,353,15.7,17574.0,5311.0
36047034100,"Census Tract 341, Kings County, New York city, New York",2607,669,25.7,50417.0,7767.0
36047034200,"Census Tract 342, Kings County, New York city, New York",6502,1326,20.4,16656.0,2291.0
36047034300,"Census Tract 343, Kings County, New York city, New York",5281,1378,26.1,25019.0,2841.0
36047034500,"Census Tract 345, Kings County, New York city, New York",2647,744,28.1,31701.0,8934.0
36047034700,"Census Tract 347, Kings County, New York city, New York",3228,863,26.700000000000003,29114.0,21218.0
36047034800,"Census Tract 348, Kings County, New York city, New York",2537,606,23.9,46346.0,23463.0
36047034900,"Census Tract 349, Kings County, New York city, New York",5403,1457,27.0,29754.0,5742.0
36047035000,"Census Tract 350, Kings County, New York city, New York",3296,583,17.7,30889.0,11175.0
36047035100,"Census Tract 351, Kings County, New York city, New York",4597,1150,25.0,24519.0,11396.0
36047035200,"Census Tract 352, Kings County, New York city, New York",1246,100,8.0,11011.0,1485.0
36047035300,"Census Tract 353, Kings County, New York city, New York",5161,1358,26.3,39934.0,8886.0
36047035400,"Census Tract 354, Kings County, New York city, New York",6271,989,15.8,53158.0,13323.0
36047035500,"Census Tract 355, Kings County, New York city, New York",5253,1355,25.8,39850.0,13650.0
36047035601,"Census Tract 356.01, Kings County, New York city, New York",2912,468,16.1,35954.0,17123.0
36047035602,"Census Tract 356.02, Kings County, New York city, New York",5271,852,16.2,32348.0,10821.0
36047035700,"Census Tract 357, Kings County, New York city, New York",2506,743,29.599999999999998,21227.0,4769.0
36047035900,"Census Tract 359, Kings County, New York city, New York",5685,1602,28.199999999999996,30898.0,6354.0
36047036001,"Census Tract 360.01, Kings County, New York city, New York",3217,490,15.2,22384.0,4353.0
36047036002,"Census Tract 360.02, Kings County, New York city, New York",3930,511,13.0,18738.0,7454.0
36047036100,"Census Tract 361, Kings County, New York city, New York",2608,651,25.0,26936.0,5954.0
36047036200,"Census Tract 362, Kings County, New York city, New York",4204,890,21.2,28750.0,8032.0
36047036300,"Census Tract 363, Kings County, New York city, New York",4108,1091,26.6,29741.0,8057.0
36047036400,"Census Tract 364, Kings County, New York city, New York",2405,507,21.099999999999998,33750.0,15510.0
36047036501,"Census Tract 365.01, Kings County, New York city, New York",2624,652,24.8,39019.0,3833.0
36047036502,"Census Tract 365.02, Kings County, New York city, New York",1255,283,22.5,27364.0,24430.0
36047036600,"Census Tract 366, Kings County, New York city, New York",4767,1008,21.099999999999998,36487.0,5549.0
36047036700,"Census Tract 367, Kings County, New York city, New York",1305,329,25.2,51140.0,12786.0
36047036900,"Census Tract 369, Kings County, New York city, New York",4923,1254,25.5,31059.0,5566.0
36047037000,"Census Tract 370, Kings County, New York city, New York",4085,792,19.400000000000002,66836.0,8564.0
36047037100,"Census Tract 371, Kings County, New York city, New York",4120,1113,27.0,46641.0,12012.0
36047037300,"Census Tract 373, Kings County, New York city, New York",3784,984,26.0,29057.0,3619.0
36047037401,"Census Tract 374.01, Kings County, New York city, New York",4301,861,20.0,51857.0,9598.0
36047037402,"Census Tract 374.02, Kings County, New York city, New York",4573,903,19.7,30449.0,7255.0
36047037500,"Census Tract 375, Kings County, New York city, New York",2910,830,28.499999999999996,45573.0,7523.0
36047037700,"Census Tract 377, Kings County, New York city, New York",3660,999,27.3,40272.0,5292.0
36047037900,"Census Tract 379, Kings County, New York city, New York",3706,1058,28.499999999999996,40412.0,9880.0
36047038100,"Census Tract 381, Kings County, New York city, New York",4763,1257,26.400000000000002,27885.0,5749.0
36047038200,"Census Tract 382, Kings County, New York city, New York",5943,1485,25.0,17308.0,5565.0
36047038300,"Census Tract 383, Kings County, New York city, New York",3931,1033,26.3,48712.0,16204.0
36047038500,"Census Tract 385, Kings County, New York city, New York",3422,875,25.6,39141.0,14250.0
36047038600,"Census Tract 386, Kings County, New York city, New York",3477,844,24.3,44766.0,14654.0
36047038700,"Census Tract 387, Kings County, New York city, New York",4010,1021,25.5,36430.0,4516.0
36047038800,"Census Tract 388, Kings County, New York city, New York",3841,812,21.099999999999998,60132.0,10235.0
36047038900,"Census Tract 389, Kings County, New York city, New York",2773,748,27.0,47059.0,9546.0
36047039000,"Census Tract 390, Kings County, New York city, New York",2282,462,20.200000000000003,45682.0,11485.0
36047039100,"Census Tract 391, Kings County, New York city, New York",2303,645,28.000000000000004,35542.0,15145.0
36047039200,"Census Tract 392, Kings County, New York city, New York",2756,595,21.6,33125.0,9332.0
36047039300,"Census Tract 393, Kings County, New York city, New York",3549,977,27.500000000000004,52244.0,14708.0
36047039400,"Census Tract 394, Kings County, New York city, New York",2441,482,19.7,51927.0,12494.0
36047039500,"Census Tract 395, Kings County, New York city, New York",3380,871,25.8,27870.0,9248.0
36047039600,"Census Tract 396, Kings County, New York city, New York",2126,440,20.7,46926.0,22743.0
36047039700,"Census Tract 397, Kings County, New York city, New York",3389,906,26.700000000000003,38266.0,6612.0
36047039800,"Census Tract 398, Kings County, New York city, New York",2644,613,23.200000000000003,52721.0,12843.0
36047039900,"Census Tract 399, Kings County, New York city, New York",3823,967,25.3,31563.0,11561.0
36047040000,"Census Tract 400, Kings County, New York city, New York",3069,684,22.3,41759.0,7551.0
36047040100,"Census Tract 401, Kings County, New York city, New York",3518,1058,30.099999999999998,42079.0,10451.0
36047040200,"Census Tract 402, Kings County, New York city, New York",2740,585,21.4,42000.0,12984.0
36047040300,"Census Tract 403, Kings County, New York city, New York",3538,992,28.000000000000004,27827.0,5244.0
36047040400,"Census Tract 404, Kings County, New York city, New York",2551,601,23.599999999999998,39947.0,14125.0
36047040500,"Census Tract 405, Kings County, New York city, New York",1480,407,27.500000000000004,40815.0,18342.0
36047040600,"Census Tract 406, Kings County, New York city, New York",3184,776,24.4,44107.0,10096.0
36047040700,"Census Tract 407, Kings County, New York city, New York",14,4,28.599999999999998,,
36047040800,"Census Tract 408, Kings County, New York city, New York",3566,820,23.0,59056.0,12137.0
36047040900,"Census Tract 409, Kings County, New York city, New York",3752,1005,26.8,37635.0,9165.0
36047041000,"Census Tract 410, Kings County, New York city, New York",1773,352,19.900000000000002,43750.0,13081.0
36047041100,"Census Tract 411, Kings County, New York city, New York",3302,823,24.9,35068.0,16481.0
36047041200,"Census Tract 412, Kings County, New York city, New York",2929,676,23.1,41944.0,11129.0
36047041300,"Census Tract 413, Kings County, New York city, New York",3822,947,24.8,38955.0,4814.0
36047041401,"Census Tract 414.01, Kings County, New York city, New York",1351,296,21.9,52774.0,11172.0
36047041402,"Census Tract 414.02, Kings County, New York city, New York",1612,308,19.1,28884.0,6107.0
36047041500,"Census Tract 415, Kings County, New York city, New York",4064,1053,25.900000000000002,53924.0,11019.0
36047041600,"Census Tract 416, Kings County, New York city, New York",2324,467,20.1,44260.0,5147.0
36047041700,"Census Tract 417, Kings County, New York city, New York",3609,828,22.900000000000002,22022.0,9891.0
36047041800,"Census Tract 418, Kings County, New York city, New York",2359,428,18.099999999999998,33056.0,8662.0
36047041900,"Census Tract 419, Kings County, New York city, New York",3770,939,24.9,35877.0,5821.0
36047042000,"Census Tract 420, Kings County, New York city, New York",1896,346,18.2,42969.0,11571.0
36047042100,"Census Tract 421, Kings County, New York city, New York",3920,1042,26.6,34362.0,9773.0
36047042200,"Census Tract 422, Kings County, New York city, New York",3568,766,21.5,68382.0,20475.0
36047042300,"Census Tract 423, Kings County, New York city, New York",4217,1126,26.700000000000003,51083.0,24847.0
36047042400,"Census Tract 424, Kings County, New York city, New York",3666,875,23.9,46570.0,6638.0
36047042500,"Census Tract 425, Kings County, New York city, New York",3042,845,27.800000000000004,45642.0,5117.0
36047042600,"Census Tract 426, Kings County, New York city, New York",4135,952,23.0,47788.0,13478.0
36047042700,"Census Tract 427, Kings County, New York city, New York",5074,1379,27.200000000000003,47055.0,5523.0
36047042800,"Census Tract 428, Kings County, New York city, New York",3857,818,21.2,52188.0,10039.0
36047042900,"Census Tract 429, Kings County, New York city, New York",5630,1478,26.3,45382.0,4017.0
36047043000,"Census Tract 430, Kings County, New York city, New York",3333,751,22.5,34729.0,6529.0
36047043100,"Census Tract 431, Kings County, New York city, New York",5113,1409,27.6,42269.0,7394.0
36047043200,"Census Tract 432, Kings County, New York city, New York",4250,1005,23.599999999999998,48574.0,4851.0
36047043300,"Census Tract 433, Kings County, New York city, New York",4064,966,23.799999999999997,37882.0,9496.0
36047043400,"Census Tract 434, Kings County, New York city, New York",3433,760,22.1,47054.0,11313.0
36047043500,"Census Tract 435, Kings County, New York city, New York",4463,1167,26.1,41058.0,7322.0
36047043600,"Census Tract 436, Kings County, New York city, New York",4160,1016,24.4,60227.0,12099.0
36047043700,"Census Tract 437, Kings County, New York city, New York",5240,1405,26.8,42500.0,4623.0
36047043800,"Census Tract 438, Kings County, New York city, New York",2481,539,21.7,40227.0,13323.0
36047043900,"Census Tract 439, Kings County, New York city, New York",3829,962,25.1,40455.0,23235.0
36047044000,"Census Tract 440, Kings County, New York city, New York",2880,588,20.4,47727.0,16948.0
36047044100,"Census Tract 441, Kings County, New York city, New York",5643,1421,25.2,49167.0,7311.0
36047044200,"Census Tract 442, Kings County, New York city, New York",2658,511,19.2,57366.0,11782.0
36047044300,"Census Tract 443, Kings County, New York city, New York",5557,1434,25.8,56657.0,16104.0
36047044400,"Census Tract 444, Kings County, New York city, New York",3336,694,20.8,44896.0,8276.0
36047044500,"Census Tract 445, Kings County, New York city, New York",4446,1189,26.700000000000003,42894.0,4015.0
36047044600,"Census Tract 446, Kings County, New York city, New York",1909,470,24.6,47031.0,14217.0
36047044700,"Census Tract 447, Kings County, New York city, New York",2310,705,30.5,50114.0,8823.0
36047044800,"Census Tract 448, Kings County, New York city, New York",1915,320,16.7,52083.0,11326.0
36047044900,"Census Tract 449, Kings County, New York city, New York",2932,694,23.7,33831.0,15356.0
36047045000,"Census Tract 450, Kings County, New York city, New York",673,140,20.8,29659.0,26139.0
36047045200,"Census Tract 452, Kings County, New York city, New York",2701,496,18.4,67431.0,13319.0
36047045300,"Census Tract 453, Kings County, New York city, New York",2017,512,25.4,55536.0,11079.0
36047045400,"Census Tract 454, Kings County, New York city, New York",1852,322,17.4,47188.0,22827.0
36047045600,"Census Tract 456, Kings County, New York city, New York",2357,475,20.200000000000003,35385.0,12482.0
36047045800,"Census Tract 458, Kings County, New York city, New York",1490,251,16.8,60250.0,18555.0
36047046000,"Census Tract 460, Kings County, New York city, New York",3729,774,20.8,45938.0,7665.0
36047046201,"Census Tract 462.01, Kings County, New York city, New York",2632,479,18.2,36765.0,15549.0
36047046202,"Census Tract 462.02, Kings County, New York city, New York",1803,374,20.7,56818.0,14687.0
36047046400,"Census Tract 464, Kings County, New York city, New York",2838,494,17.4,43889.0,10883.0
36047046800,"Census Tract 468, Kings County, New York city, New York",2054,357,17.4,34063.0,18851.0
36047047000,"Census Tract 470, Kings County, New York city, New York",2886,475,16.5,46696.0,13426.0
36047047200,"Census Tract 472, Kings County, New York city, New York",3141,462,14.7,51159.0,4580.0
36047047400,"Census Tract 474, Kings County, New York city, New York",2969,462,15.6,52125.0,6109.0
36047047600,"Census Tract 476, Kings County, New York city, New York",3646,556,15.2,45588.0,12938.0
36047047700,"Census Tract 477, Kings County, New York city, New York",3318,1168,35.199999999999996,86932.0,12112.0
36047047800,"Census Tract 478, Kings County, New York city, New York",4848,877,18.099999999999998,31708.0,7007.0
36047048000,"Census Tract 480, Kings County, New York city, New York",3769,741,19.7,30968.0,8764.0
36047048100,"Census Tract 481, Kings County, New York city, New York",2778,914,32.9,72717.0,10764.0
36047048200,"Census Tract 482, Kings County, New York city, New York",5331,1158,21.7,31992.0,4792.0
36047048400,"Census Tract 484, Kings County, New York city, New York",5481,1132,20.7,40724.0,10134.0
36047048500,"Census Tract 485, Kings County, New York city, New York",2510,836,33.300000000000004,85924.0,15913.0
36047048600,"Census Tract 486, Kings County, New York city, New York",3568,808,22.6,44489.0,7592.0
36047048800,"Census Tract 488, Kings County, New York city, New York",4395,967,22.0,52000.0,18532.0
36047048900,"Census Tract 489, Kings County, New York city, New York",4039,988,24.5,19518.0,3987.0
36047049000,"Census Tract 490, Kings County, New York city, New York",5899,1369,23.200000000000003,35642.0,7778.0
36047049100,"Census Tract 491, Kings County, New York city, New York",6418,1432,22.3,32813.0,5966.0
36047049200,"Census Tract 492, Kings County, New York city, New York",3495,770,22.0,46146.0,6929.0
36047049300,"Census Tract 493, Kings County, New York city, New York",7625,2188,28.7,30613.0,8494.0
36047049400,"Census Tract 494, Kings County, New York city, New York",5308,1227,23.1,47397.0,8122.0
36047049500,"Census Tract 495, Kings County, New York city, New York",2603,904,34.699999999999996,73913.0,30234.0
36047049600,"Census Tract 496, Kings County, New York city, New York",4513,1104,24.5,57477.0,7657.0
36047049700,"Census Tract 497, Kings County, New York city, New York",2645,977,36.9,79934.0,23417.0
36047049800,"Census Tract 498, Kings County, New York city, New York",4232,1050,24.8,67907.0,11113.0
36047049900,"Census Tract 499, Kings County, New York city, New York",1753,562,32.1,70031.0,8605.0
36047050000,"Census Tract 500, Kings County, New York city, New York",3474,916,26.400000000000002,78313.0,12713.0
36047050100,"Census Tract 501, Kings County, New York city, New York",2786,928,33.300000000000004,73919.0,11658.0
36047050202,"Census Tract 502.02, Kings County, New York city, New York",2201,574,26.1,73081.0,12580.0
36047050300,"Census Tract 503, Kings County, New York city, New York",2582,910,35.199999999999996,69712.0,12481.0
36047050400,"Census Tract 504, Kings County, New York city, New York",4527,1221,27.0,86771.0,13097.0
36047050500,"Census Tract 505, Kings County, New York city, New York",4163,1132,27.200000000000003,30216.0,6538.0
36047050600,"Census Tract 506, Kings County, New York city, New York",6016,1553,25.8,48583.0,8159.0
36047050700,"Census Tract 507, Kings County, New York city, New York",2288,463,20.200000000000003,30625.0,7489.0
36047050801,"Census Tract 508.01, Kings County, New York city, New York",4080,987,24.2,40417.0,14637.0
36047050803,"Census Tract 508.03, Kings County, New York city, New York",2464,733,29.7,38807.0,9141.0
36047050804,"Census Tract 508.04, Kings County, New York city, New York",6250,1715,27.400000000000002,50440.0,3068.0
36047050900,"Census Tract 509, Kings County, New York city, New York",3694,622,16.8,32762.0,4191.0
36047051001,"Census Tract 510.01, Kings County, New York city, New York",3926,1075,27.400000000000002,44332.0,8858.0
36047051002,"Census Tract 510.02, Kings County, New York city, New York",4725,1224,25.900000000000002,45982.0,8300.0
36047051100,"Census Tract 511, Kings County, New York city, New York",3933,1054,26.8,31047.0,10042.0
36047051200,"Census Tract 512, Kings County, New York city, New York",6398,1774,27.700000000000003,36661.0,10393.0
36047051300,"Census Tract 513, Kings County, New York city, New York",4332,1415,32.7,66951.0,10960.0
36047051400,"Census Tract 514, Kings County, New York city, New York",7366,1903,25.8,45685.0,5913.0
36047051500,"Census Tract 515, Kings County, New York city, New York",1372,495,36.1,96146.0,13423.0
36047051601,"Census Tract 516.01, Kings County, New York city, New York",5732,1562,27.3,34241.0,5367.0
36047051602,"Census Tract 516.02, Kings County, New York city, New York",4028,1078,26.8,38813.0,6117.0
36047051700,"Census Tract 517, Kings County, New York city, New York",1735,643,37.1,100814.0,17797.0
36047051800,"Census Tract 518, Kings County, New York city, New York",3415,866,25.4,69856.0,11516.0
36047051900,"Census Tract 519, Kings County, New York city, New York",3564,1286,36.1,87087.0,7769.0
36047052000,"Census Tract 520, Kings County, New York city, New York",4228,1016,24.0,47130.0,15368.0
36047052300,"Census Tract 523, Kings County, New York city, New York",5469,1614,29.5,43076.0,6571.0
36047052500,"Census Tract 525, Kings County, New York city, New York",3499,757,21.6,20993.0,6964.0
36047052600,"Census Tract 526, Kings County, New York city, New York",4357,1129,25.900000000000002,60159.0,5716.0
36047052700,"Census Tract 527, Kings County, New York city, New York",6629,1795,27.1,32022.0,7106.0
36047052800,"Census Tract 528, Kings County, New York city, New York",1818,383,21.099999999999998,88068.0,22499.0
36047052900,"Census Tract 529, Kings County, New York city, New York",3979,784,19.7,31962.0,12064.0
36047053000,"Census Tract 530, Kings County, New York city, New York",3465,762,22.0,37273.0,8057.0
36047053100,"Census Tract 531, Kings County, New York city, New York",7027,1239,17.599999999999998,33945.0,7118.0
36047053200,"Census Tract 532, Kings County, New York city, New York",2579,519,20.1,49395.0,11935.0
36047053300,"Census Tract 533, Kings County, New York city, New York",6566,1144,17.4,20931.0,3052.0
36047053400,"Census Tract 534, Kings County, New York city, New York",4383,892,20.4,31004.0,12494.0
36047053500,"Census Tract 535, Kings County, New York city, New York",4348,797,18.3,20044.0,3375.0
36047053700,"Census Tract 537, Kings County, New York city, New York",3575,566,15.8,26346.0,6901.0
36047053800,"Census Tract 538, Kings County, New York city, New York",4473,948,21.2,27192.0,8484.0
36047053900,"Census Tract 539, Kings County, New York city, New York",2756,422,15.299999999999999,19602.0,3091.0
36047054200,"Census Tract 542, Kings County, New York city, New York",4450,892,20.0,39468.0,10226.0
36047054300,"Census Tract 543, Kings County, New York city, New York",327,124,37.9,92500.0,48818.0
36047054400,"Census Tract 544, Kings County, New York city, New York",3406,737,21.6,44453.0,31211.0
36047054500,"Census Tract 545, Kings County, New York city, New York",8008,1448,18.099999999999998,16638.0,2944.0
36047054600,"Census Tract 546, Kings County, New York city, New York",4346,962,22.1,31868.0,9091.0
36047054700,"Census Tract 547, Kings County, New York city, New York",5245,1207,23.0,39773.0,9086.0
36047054800,"Census Tract 548, Kings County, New York city, New York",1989,369,18.6,58906.0,11388.0
36047054900,"Census Tract 549, Kings County, New York city, New York",3122,917,29.4,68043.0,11109.0
36047055000,"Census Tract 550, Kings County, New York city, New York",3551,763,21.5,42993.0,13950.0
36047055100,"Census Tract 551, Kings County, New York city, New York",4597,1472,32.0,63613.0,10517.0
36047055200,"Census Tract 552, Kings County, New York city, New York",3498,813,23.200000000000003,41850.0,7823.0
36047055300,"Census Tract 553, Kings County, New York city, New York",2596,889,34.2,80909.0,16862.0
36047055400,"Census Tract 554, Kings County, New York city, New York",4216,991,23.5,51830.0,5825.0
36047055500,"Census Tract 555, Kings County, New York city, New York",1959,707,36.1,108190.0,11578.0
36047055600,"Census Tract 556, Kings County, New York city, New York",3712,771,20.8,50066.0,7441.0
36047055700,"Census Tract 557, Kings County, New York city, New York",1655,629,38.0,92222.0,23673.0
36047055800,"Census Tract 558, Kings County, New York city, New York",2390,507,21.2,53233.0,12682.0
36047056000,"Census Tract 560, Kings County, New York city, New York",3493,651,18.6,45788.0,11529.0
36047056100,"Census Tract 561, Kings County, New York city, New York",3295,1046,31.7,80000.0,7368.0
