"abi"	"coname"	"addr"	"city"	"state"	"zip"	"stcode"	"cntycd"	"prmsic"	"ssic1"	"sicd"	"pnacode"	"pnatitl"	"latitude_2010"	"longitude_2010"
"633308853"	"H & S COFFEE SHOP"	"18815 NORTHERN BLVD"	"FLUSHING"	"NY"	"11358"	"36"	"081"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.758	-73.7923
"424280921"	"HUMRO BHIMY CAFE"	"7410 37TH RD"	"JACKSON HEIGHTS"	"NY"	"11372"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7472	-73.8906
"433205459"	"HUNGRY GHOST COFFEE BAR & CAFE"	"781 FULTON ST"	"BROOKLYN"	"NY"	"11217"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6861	-73.9736
"227656840"	"II GALLO CEDRONE"	"116 HAVEMEYER ST"	"BROOKLYN"	"NY"	"11211"	"36"	"047"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7128	-73.9569
"403327696"	"IL GALIO CEDRONE LI"	"37 CLINTON ST"	"NEW YORK"	"NY"	"10002"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.72	-73.9847
"951195445"	"IMPERIAL COFFEE HOUSE"	"108 CHAMBERS ST # 1"	"NEW YORK"	"NY"	"10007"	"36"	"061"	"581228"	"581220"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7148	-74.0082
"427940686"	"INTELLIGENTSIA COFFEE"	"180 10TH AVE"	"NEW YORK"	"NY"	"10011"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.746	-74.005
"436291871"	"INTELLIGENTSIA COFFEE"	"1333 BROADWAY # 1"	"NEW YORK"	"NY"	"10018"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7512	-73.9882
"558377743"	"INTERNATIONAL COFFEE SHOP"	"5940 MYRTLE AVE"	"RIDGEWOOD"	"NY"	"11385"	"36"	"081"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7004	-73.8983
"402953190"	"INTERNET GARAGE"	"132 N 5TH ST"	"BROOKLYN"	"NY"	"11249"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7169	-73.9592
"257706051"	"IRVING FARM"	"71 IRVING PL"	"NEW YORK"	"NY"	"10003"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7368	-73.987
"421177677"	"IRVING FARM COFFEE"	"224 W 79TH ST"	"NEW YORK"	"NY"	"10024"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7833	-73.9795
"427940682"	"IRVING FARM COFFEE ROASTERS"	"107 E 42ND ST"	"NEW YORK"	"NY"	"10017"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7519	-73.9769
"238717276"	"ISAAC'S COFFEE SHOP"	"3001 AVENUE K"	"BROOKLYN"	"NY"	"11210"	"36"	"047"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6246	-73.9463
"408341970"	"ISLAND HOUSE COFFEE CO"	"867 SINCLAIR AVE"	"STATEN ISLAND"	"NY"	"10309"	"36"	"085"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.5398	-74.205
"425103924"	"IVAN COFFEE SHOP"	"9327 JAMAICA AVE"	"WOODHAVEN"	"NY"	"11421"	"36"	"081"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.694	-73.8514
"425280770"	"JACK'S COFFEE IV LL"	"10 DOWNING ST"	"NEW YORK"	"NY"	"10014"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7292	-74.0028
"229427471"	"JACK'S COFFEE LLC"	"138 W 10TH ST"	"NEW YORK"	"NY"	"10014"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7345	-74.0006
"426275417"	"JACK'S COFFEE V"	"425 W 13TH ST"	"NEW YORK"	"NY"	"10014"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7409	-74.007
"615562956"	"JACK'S STIR BREW COFFEE"	"222 FRONT ST"	"NEW YORK"	"NY"	"10038"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7076	-74.0022
"417099150"	"JAVA DAY"	"4358 162ND ST"	"FLUSHING"	"NY"	"11358"	"36"	"081"	"581228"	"581209"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7571	-73.8047
"113444749"	"JAVA GIRL"	"348 E 66TH ST"	"NEW YORK"	"NY"	"10065"	"36"	"061"	"581228"	"594713"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.764	-73.9595
"652302209"	"JAVA PLUS"	"3520 147TH ST # 1F"	"FLUSHING"	"NY"	"11354"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7656	-73.82
"655112936"	"JAVA WORKS"	"721 BROADWAY"	"NEW YORK"	"NY"	"10003"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7293	-73.9937
"406140159"	"J D HAKA COFFEE CORP"	"13842 JAMAICA AVE"	"JAMAICA"	"NY"	"11435"	"36"	"081"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7024	-73.814
"434298407"	"JENNY'S COFFEE SHOP THREE"	"1680 CLAY AVE"	"BRONX"	"NY"	"10457"	"36"	"005"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.8435	-73.9047
"382423705"	"JESSI'S COFFEE SHOP"	"223 BUSHWICK AVE"	"BROOKLYN"	"NY"	"11206"	"36"	"047"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7082	-73.9396
"215284399"	"JIMMY'S COFFEE SHOP"	"990 AVENUE OF THE AMERICAS"	"NEW YORK"	"NY"	"10018"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7514	-73.9865
"416099618"	"JITTERY JOE'S COFFEE"	"216 E 45TH ST"	"NEW YORK"	"NY"	"10017"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7521	-73.9722
"396803058"	"JJK CAFE"	"3086 51ST ST"	"WOODSIDE"	"NY"	"11377"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.757	-73.908
"696939016"	"JJS COFFEE SHOP"	"4021 GLENWOOD RD"	"BROOKLYN"	"NY"	"11210"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6349	-73.9375
"633482898"	"JOAQUIN COFFEE SHOP"	"1183 BROADWAY"	"BROOKLYN"	"NY"	"11221"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6927	-73.9272
"416053972"	"JOE COFFEE"	"1045 LEXINGTON AVE # 1"	"NEW YORK"	"NY"	"10021"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.772	-73.9608
"227537107"	"JOE THE ART OF COFFEE"	"141 WAVERLY PL"	"NEW YORK"	"NY"	"10014"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7334	-74.0005
"268814779"	"JOE THE ART OF COFFEE"	"9 E 13TH ST # 2"	"NEW YORK"	"NY"	"10003"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7352	-73.9937
"599789823"	"JOHN'S COFFEE SHOP"	"1786 WESTCHESTER AVE"	"BRONX"	"NY"	"10472"	"36"	"005"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.8317	-73.8668
"403142591"	"JR'S COFFEE SHOP"	"5816 59TH ST"	"MASPETH"	"NY"	"11378"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7205	-73.9085
"884172255"	"JUDGE ROY BEAN"	"38 W 56TH ST # 3"	"NEW YORK"	"NY"	"10019"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7629	-73.9764
"422294051"	"KAHAWA COFFEE INC"	"222 15TH ST"	"BROOKLYN"	"NY"	"11215"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6653	-73.989
"427180513"	"KAVE ESPRESSO BAR"	"1087 FLUSHING AVE"	"BROOKLYN"	"NY"	"11237"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7051	-73.9285
"422309808"	"K COFFEE"	"58 W 31ST ST"	"NEW YORK"	"NY"	"10001"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7475	-73.9885
"400801831"	"KINGSBRIDGE COFFEE SHOP"	"17 E KINGSBRIDGE RD"	"BRONX"	"NY"	"10468"	"36"	"005"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.8674	-73.8969
"436285131"	"KINSHIP COFFEE"	"3005 STEINWAY ST"	"ASTORIA"	"NY"	"11103"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7628	-73.9157
"422359630"	"KITTEN COFFEE"	"187 SKILLMAN ST"	"BROOKLYN"	"NY"	"11205"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6926	-73.9566
"415552653"	"LA COLOMBE"	"400 LAFAYETTE ST # A"	"NEW YORK"	"NY"	"10003"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7283	-73.9929
"421950248"	"LA COLOMBE"	"319 CHURCH ST"	"NEW YORK"	"NY"	"10013"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7198	-74.0038
"400782232"	"LA COLOMBE"	"270 LAFAYETTE ST"	"NEW YORK"	"NY"	"10012"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7238	-73.9964
"405024976"	"LA FLACA COFFEESHOP"	"4217 102ND ST"	"CORONA"	"NY"	"11368"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7475	-73.8629
"425870328"	"LA KASBAH"	"498 9TH AVE"	"NEW YORK"	"NY"	"10018"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7556	-73.9943
"257705699"	"LA LANTERNA"	"129 MACDOUGAL ST"	"NEW YORK"	"NY"	"10012"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7307	-74.0002
"579063975"	"LALI RESTAURANT"	"630 10TH AVE"	"NEW YORK"	"NY"	"10036"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7613	-73.9939
"402828522"	"LA PARILLA DOMINICANA"	"3462 FULTON ST"	"BROOKLYN"	"NY"	"11208"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6846	-73.8679
"401826170"	"LA PETIT CAFE"	"3087 BRIGHTON 4TH ST # B"	"BROOKLYN"	"NY"	"11235"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.577	-73.9631
"422079130"	"LARK"	"1005 CHURCH AVE"	"BROOKLYN"	"NY"	"11218"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6467	-73.9703
"989359526"	"LAS DELICIAS TROPICAL CORP"	"9316 37TH AVE # B"	"JACKSON HEIGHTS"	"NY"	"11372"	"36"	"081"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7507	-73.8736
"425870329"	"LAUGHING COFFEE & TEA"	"1 N END AVE"	"NEW YORK"	"NY"	"10282"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7146	-74.0169
"421470415"	"LAUGHING MAN WORLDWIDE LLC"	"184 DUANE ST"	"NEW YORK"	"NY"	"10013"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7172	-74.0101
"260133871"	"LAYALY CAFE"	"1547 ARTHUR KILL RD"	"STATEN ISLAND"	"NY"	"10312"	"36"	"085"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.5627	-74.1929
"427180537"	"LAZY IBIS LLC"	"663 FRANKLIN AVE"	"BROOKLYN"	"NY"	"11238"	"36"	"047"	"581228"	"729923"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6758	-73.9558
"433279626"	"LE CAFE COFFEE"	"7 E 14TH ST # 7"	"NEW YORK"	"NY"	"10003"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7359	-73.9925
"421953201"	"LE GAMIN"	"108 FRANKLIN ST"	"BROOKLYN"	"NY"	"11222"	"36"	"047"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7283	-73.9571
"415585043"	"LENOX COFFEE"	"60 W 129TH ST"	"NEW YORK"	"NY"	"10027"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.8097	-73.9423
"707018589"	"L & G"	"180 DEKALB AVE"	"BROOKLYN"	"NY"	"11205"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6895	-73.9725
"402357141"	"LIA COFFEE SHOP"	"1176 GARRISON AVE"	"BRONX"	"NY"	"10474"	"36"	"005"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.8202	-73.8884
"433208624"	"LIBERTY COFFEE SHOP"	"8806 LIBERTY AVE"	"OZONE PARK"	"NY"	"11417"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6797	-73.8503
"436682139"	"LIGHTHOUSE COFFEE SHOP"	"7506 3RD AVE"	"BROOKLYN"	"NY"	"11209"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6313	-74.0282
"706380572"	"LITERAL LATTE"	"10 EAST RD"	"NEW YORK"	"NY"	"10003"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7314	-73.9886
"700529408"	"LITTLE COFFEE SHOP"	"5915 71ST AVE"	"RIDGEWOOD"	"NY"	"11385"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7008	-73.8993
"426824982"	"LONGO COFFEE & TEA"	"190 S 1ST ST"	"BROOKLYN"	"NY"	"11211"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7131	-73.9599
"700120354"	"LONGO COFFEE & TEA INC"	"142 8TH ST"	"BROOKLYN"	"NY"	"11215"	"36"	"047"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6721	-73.9911
"434937396"	"LUNCH CAFE INC"	"776 AVENUE OF THE AMERICAS"	"NEW YORK"	"NY"	"10001"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7449	-73.9908
"982646390"	"LYDIG COFFEE SHOP"	"721 LYDIG AVE"	"BRONX"	"NY"	"10462"	"36"	"005"	"581228"	"581214"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.8546	-73.8665
"426022710"	"MACCHIATO"	"565 5TH AVE # A"	"NEW YORK"	"NY"	"10017"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7561	-73.9788
"402834225"	"MAD DONKEY"	"3207 36TH AVE"	"ASTORIA"	"NY"	"11106"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7563	-73.9285
"404794790"	"MADELYN COFFEE SHOP"	"1380 PARKER ST"	"BRONX"	"NY"	"10462"	"36"	"005"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.8363	-73.8471
"434298408"	"MAMA INEZ COFFY SHOP"	"3127 HULL AVE"	"BRONX"	"NY"	"10467"	"36"	"005"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.8729	-73.8777
"951375666"	"MANHATTAN ESPRESSO"	"146 E 49TH ST # 1"	"NEW YORK"	"NY"	"10017"	"36"	"061"	"581228"	"581214"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7553	-73.9722
"414520617"	"MARGALIT AVIV"	"2814 14TH ST"	"ASTORIA"	"NY"	"11102"	"36"	"081"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7718	-73.9296
"401684076"	"MARIO'S COFFEE SHOP"	"2004 AMSTERDAM AVE"	"NEW YORK"	"NY"	"10032"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.8344	-73.9411
"400806882"	"MARTINSON COFFEE"	"190 FRANKLIN ST"	"NEW YORK"	"NY"	"10013"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7194	-74.0096
"216244426"	"MASAL CAFE"	"1901 EMMONS AVE"	"BROOKLYN"	"NY"	"11235"	"36"	"047"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.584	-73.9491
"115334286"	"MAURO'S COFFEE SHOP"	"6945 51ST AVE"	"WOODSIDE"	"NY"	"11377"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7355	-73.8948
"253406938"	"MAYBELLE'S CAFE"	"502 HENRY ST"	"BROOKLYN"	"NY"	"11231"	"36"	"047"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6841	-73.9997
"421951205"	"M & D COFFEE SHOP"	"45 8TH AVE # 1"	"NEW YORK"	"NY"	"10014"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7385	-74.0041
"420370060"	"MESLY"	"2811 GLENWOOD RD"	"BROOKLYN"	"NY"	"11210"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6343	-73.9501
"633483953"	"METRO SHOP"	"10110 FOSTER AVE"	"BROOKLYN"	"NY"	"11236"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6492	-73.9022
"558432936"	"MIKES COFFEE SHOP"	"3812 20TH AVE # A"	"ASTORIA"	"NY"	"11105"	"36"	"081"	"581228"	"581209"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7766	-73.9023
"254818214"	"MIRELA'S BAKERY CAFE"	"2064 31ST ST # C10"	"ASTORIA"	"NY"	"11105"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7786	-73.9083
"425336810"	"MONOPOLY CAFE"	"1883 86TH ST"	"BROOKLYN"	"NY"	"11214"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6063	-74.0004
"884173527"	"M ROHR'S HSE-FINE TEAS & CFFS"	"344 E 85TH ST"	"NEW YORK"	"NY"	"10028"	"36"	"061"	"581228"	"581214"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7763	-73.9507
"672767548"	"MR TALL COFFEE & BAKERY"	"21 ALLEN ST"	"NEW YORK"	"NY"	"10002"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7156	-73.9926
"421955476"	"MUD TRUCK"	"ASTOR PLACE UPTOWN 6 TRAIN"	"NEW YORK"	"NY"	"10003"	"36"	"061"	"581228"	"596104"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7314	-73.9886
"706028210"	"MUGS COFFEE INC"	"30 KOSCIUSZKO ST"	"BROOKLYN"	"NY"	"11205"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6902	-73.954
"540811494"	"MUNCHY'S GOURMET MARKET"	"625 8TH AVE"	"NEW YORK"	"NY"	"10018"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7562	-73.9907
"402360860"	"MYWAYCUP COFFEE"	"102 E 23RD ST"	"NEW YORK"	"NY"	"10010"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.74	-73.9863
"558369336"	"NAIDRES CAFE & BAKERY"	"382 7TH AVE"	"BROOKLYN"	"NY"	"11215"	"36"	"047"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6654	-73.9831
"633487632"	"NANCY RESTAURANT"	"2961 FULTON ST # A"	"BROOKLYN"	"NY"	"11208"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6799	-73.8854
"705156609"	"NATIONAL BRAND COFFEE SVC"	"76 N 4TH ST"	"BROOKLYN"	"NY"	"11249"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7173	-73.9616
"433225398"	"NATURALLY DELICIOUS"	"225 BROADWAY # G"	"NEW YORK"	"NY"	"10007"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.712	-74.0087
"414520620"	"NECTAR ADVANCES"	"40 EXCHANGE PL"	"NEW YORK"	"NY"	"10005"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7057	-74.0102
"521521583"	"NELLY'S PLACE INC"	"1012 37TH AVE"	"LONG ISLAND CITY"	"NY"	"11101"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7597	-73.9414
"417010392"	"NESPRESSO"	"1880 BROADWAY"	"NEW YORK"	"NY"	"10023"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7703	-73.9819
"434093400"	"NESPRESSO"	"69 GREENE ST"	"NEW YORK"	"NY"	"10012"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7234	-74.0011
"424280922"	"NESPRESSO"	"4024 COLLEGE POINT BLVD # F600"	"FLUSHING"	"NY"	"11354"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7572	-73.8342
"434938078"	"NESPRESSO"	"105 MADISON AVE"	"NEW YORK"	"NY"	"10016"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7449	-73.9847
"414489921"	"NEST COFFE SHOP"	"6632 FOREST AVE"	"RIDGEWOOD"	"NY"	"11385"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7066	-73.9032
"402592066"	"NEW AMSTERDAM COFFEE & TEA"	"142 W 36TH ST # 3"	"NEW YORK"	"NY"	"10018"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7517	-73.9888
"113096325"	"NEW KAM HING COFFEE SHOP"	"119 BAXTER ST # B"	"NEW YORK"	"NY"	"10013"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7179	-73.9988
"229489083"	"NEW LIN HERBAL TEA INC"	"401 BROADWAY # 1203"	"NEW YORK"	"NY"	"10013"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7187	-74.0026
